Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
0.0062149195,-0.22653481,0.10317082,-0.264689,0.36825162,-0.016084913,-0.08090239,-0.2351832,0.11513155,-0.22708493,-0.37439132,0.48026773,-0.6834264,0.037830442,-0.7087718,0.003034522,-0.36888435,-0.63555825,-0.11994272,0.1584186,-0.055379823,-0.00858265,0.029514074,-0.092650324,-0.01680716,-0.080456115,0.048748612,-0.043944344,0.1465705,-0.0731192
-0.03985903,-0.44248104,0.056924883,-0.38257322,0.491069,-0.13567583,-0.14120646,-0.5739856,0.20031723,-0.36337978,-0.6384258,0.59292865,-0.950739,-0.010655323,-0.98897934,0.12725301,-0.5556006,-0.96139836,-0.23959202,0.2384797,-0.08305331,-0.023536382,-0.045780033,-0.17724049,-0.016621683,0.012536993,0.108078524,0.04930024,0.2031707,-0.14917974
-0.04707013,-0.5093638,0.18394114,-0.66979724,0.5152935,-0.21909802,-0.14454764,-0.682282,0.10521834,-0.39410764,-0.7046362,0.557384,-0.9806464,0.022934984,-0.91567385,-0.010040068,-0.491438,-0.6899426,-0.23354988,0.2510472,-0.2102932,-0.1644339,-0.13034311,-0.39971745,0.05062173,-0.016871031,0.19469789,-0.102103405,-0.07075279,-0.047342345
-0.06474492,-0.1671514,0.07277568,-0.21358833,0.31256437,-0.017272664,-0.08809649,-0.26812077,0.022392306,-0.2275736,-0.33410594,0.35209712,-0.5331918,-0.015189584,-0.6316185,-0.007990578,-0.3419294,-0.43762356,-0.044523343,0.2019573,-0.022446962,-0.08213048,0.022833461,-0.056994118,-0.021711042,-0.0017933985,0.07331658,0.10895454,0.12809944,-0.09107771
-0.11612208,-0.25238323,0.09825781,-0.41778925,0.3577239,0.17334294,-0.10410513,-0.29961705,-0.064240806,-0.24624881,-0.4321489,0.45590565,-0.64129925,-0.13097174,-0.7645806,0.022581138,-0.2334158,-0.16189481,0.066167764,0.1845217,-0.1556074,-0.24520782,-0.07996915,-0.41940168,0.07143006,-0.0053574746,0.13366836,0.057206403,-0.11826201,-0.046122164
0.03121137,-0.76406115,0.31585,-0.8065903,0.7451339,-0.65957975,-0.17769697,-1.0237935,0.5779849,-0.6127249,-1.2917758,1.0659523,-2.0705872,0.15671247,-1.7377843,0.21024922,-1.3489672,-2.4133942,-0.7508305,0.44730818,-0.20843275,0.2756514,0.14553413,-0.21003889,-0.001792973,-0.15626876,0.14146829,-0.048318204,0.27065352,-0.09014171
0.034031995,-0.41634202,0.028981157,-0.33391735,0.47588465,-0.09633773,-0.02665302,-0.38550064,0.2565876,-0.3035191,-0.6497594,0.6184171,-1.0183041,-0.05950615,-1.0322112,0.23690204,-0.7580124,-1.2606043,-0.3268447,0.373918,-0.03010146,0.18093786,0.065229565,-0.10110271,-0.049323075,-0.18317033,0.15710932,-0.065924965,0.3866865,0.09387167
-0.043789007,-0.1983379,0.24131243,-0.3093087,0.44546536,0.19634609,-0.19197012,-0.22344689,0.06526142,-0.21914168,-0.3669008,0.5462923,-0.69078434,0.03852386,-0.87479776,-0.021941809,-0.17444673,-0.22231662,0.03649917,0.044706557,-0.12338421,-0.13285272,-0.083353385,-0.36299884,0.0076201097,-0.018005883,0.06985728,0.0817321,-0.018779468,-0.1451853
-0.012519661,-0.5763917,0.27461997,-0.56652415,0.5818827,-0.29142132,-0.17984791,-0.5672748,0.22669454,-0.5136306,-0.6716777,0.7085262,-1.1302549,0.12840432,-1.0619408,-0.035463285,-0.6809553,-1.2150466,-0.35456458,0.3389885,-0.09096122,-0.05076044,0.12946512,-0.12842654,0.050688006,-0.090305045,0.22782044,0.01750426,0.121122174,-0.12962233
0.08409316,-0.28679132,-0.10550405,-0.2537037,0.35761902,0.050719745,-0.11683177,-0.09289069,0.2250377,-0.24249598,-0.39050734,0.45748216,-0.5467591,-0.070273444,-0.6215531,0.11619489,-0.3099097,-0.2317669,0.05523754,0.06172421,0.021614075,0.08682104,-0.06112975,0.0030085936,0.01913193,0.072517745,0.0776499,-0.06287146,0.2628675,0.11447596
0.008802676,-0.32569546,0.03773073,-0.20817177,0.18904795,-0.030856581,-0.00073556905,-0.23138154,0.009062178,-0.1927779,-0.23032494,0.18522929,-0.2956886,-0.045262508,-0.044050593,-0.025492668,-0.11423444,-0.25192958,-0.046149578,0.093213595,-0.1121555,-0.099901795,0.020336315,-0.18186364,0.07894148,-0.08501787,0.146644,-0.0059562367,-0.18863016,0.011960499
-0.14857574,-0.38265043,0.100091614,-0.565558,0.45620388,0.109790385,-0.1832032,-0.47511628,-0.10796941,-0.34738925,-0.47062084,0.47687164,-0.6100037,-0.041658223,-0.82742184,-0.26633057,-0.048844103,0.08462697,0.09009889,0.15415917,-0.10943611,-0.4145289,-0.089200936,-0.43439335,0.09660052,0.1417663,0.22902761,0.12330229,-0.24169542,-0.18324111
-0.14837196,-1.102971,0.42428774,-1.1269078,1.0798926,-0.816394,-0.31300655,-1.4317842,0.7220717,-0.95728904,-1.8557596,1.4844489,-2.9745042,0.17249453,-2.4906344,0.42228168,-1.9825948,-3.5711138,-1.1310097,0.899544,-0.13810647,0.34292728,0.19209841,-0.13839574,-0.039993998,-0.3679674,0.27237782,-0.018844757,0.5293737,0.013673758
0.0020682176,-0.4553244,-0.049682006,-0.1285442,0.5044605,-0.007169324,-0.038819723,-0.2866648,0.2573764,-0.3124256,-0.6521137,0.8343847,-1.2389249,0.117271446,-1.0369496,0.33236316,-0.9235056,-1.7711515,-0.4178003,0.4191497,-0.08591123,0.25573984,0.1379408,-0.11817977,0.0901075,-0.3523819,0.23625053,-0.30101246,0.48034212,0.0137737505
0.033904895,-0.21581809,-0.14597826,-0.031885244,0.1393816,0.06663761,-0.08134466,-0.058951497,0.0673497,-0.11663153,-0.11692235,0.15258156,-0.2306127,0.00701132,-0.14026935,-0.02910116,-0.097124286,-0.26462317,-0.034082595,0.031294182,-0.026045887,-0.024024561,0.007526788,-0.04086086,0.087395325,-0.026943272,0.06585246,0.033881526,-0.02152687,0.017444955
0.010466322,-0.049974438,-0.0064969333,-0.07766058,0.17849298,0.10056345,-0.032089576,-0.02053082,0.072496764,-0.029281117,0.0029860344,0.21451142,-0.2984494,0.00033187983,-0.25835618,-0.022084901,-0.09500572,-0.0708446,-0.026314678,0.03762259,-0.12270582,0.013586078,-0.057392776,0.06792822,-0.008226244,-0.04769738,0.04891199,-0.10053948,0.033612024,-0.09271441
-0.12323901,-0.2427141,-0.04747276,-0.19951804,0.3017512,0.26859313,-0.10898952,-0.1854152,-0.0011359286,-0.23672776,-0.23599029,0.24261661,-0.37513942,-0.042174608,-0.5617223,-0.10417343,-0.113353245,0.06812856,0.12295866,0.14303622,0.11253021,-0.23832893,-0.085102916,-0.24355423,-0.063282534,0.09051945,0.13216007,0.14934032,-0.08247879,-0.040312476
0.032317102,-0.13660873,0.04614126,-0.17326626,0.24106914,0.24068032,-0.1007656,-0.060770616,0.06634666,-0.09739346,-0.16976482,0.31663343,-0.37460166,-0.0695233,-0.51658636,-0.017893018,-0.07799757,-0.04405369,0.043048613,-0.08541091,-0.0600558,-0.0796967,-0.082021184,-0.11391058,0.04237703,-0.006026773,0.019678287,-0.085652135,0.0024043783,-0.036485635
-0.2394746,0.07384057,0.06445225,-0.16643281,0.4118737,0.53871673,-0.12256269,0.035605654,-0.30068445,-0.024829783,-0.16904175,0.5522893,-0.38419718,-0.1967181,-0.8055403,-0.11402801,0.24192962,0.93493223,0.36120334,-0.24511147,-0.079224825,-0.2233716,-0.2919729,-0.2944626,-0.01946524,0.2951631,0.0896802,0.23678634,-0.21488416,-0.26237553
-0.3534645,0.08156317,-0.13101888,-0.04303831,0.5765092,0.6313599,-0.2664122,0.022187285,-0.23496926,0.022968967,-0.43688735,0.7307272,-0.18996668,-0.46109638,-1.1357281,-0.011296584,0.35894305,1.3045806,0.4922254,-0.41984764,-0.0069061825,-0.40895253,-0.44602668,-0.79200196,-0.033551216,0.5428765,-0.08114109,0.45778844,-0.39661932,-0.3118473
0.045218546,-0.25980902,0.007837789,-0.32205033,0.40087047,-0.026363732,-0.1467177,-0.32236958,0.051177777,-0.27817598,-0.49687573,0.42988893,-0.6300284,-0.034432024,-0.786461,0.10233997,-0.45543453,-0.7228962,-0.13232686,0.19099745,-0.0020234801,-0.04443559,-0.032489687,-0.22535959,-0.013091689,-0.02165019,0.11859644,0.1316783,0.16396128,0.031183125
0.03696037,-0.14266571,0.050849684,-0.31989837,0.3814924,0.09055282,-0.06082479,-0.122188136,0.0835134,-0.22393298,-0.3761336,0.43416855,-0.60422736,-0.03368483,-0.7437744,0.093543366,-0.24376573,-0.23691511,0.012221946,0.059127897,-0.056617793,-0.049820513,-0.047934633,-0.1370464,0.0166385,0.019235933,0.13639899,-0.04471026,0.13977323,-0.04971621
-0.053988557,-0.22799717,0.24805422,-0.51059234,0.5004458,0.39245307,-0.16502006,-0.15846972,0.08257247,-0.3146227,-0.4228179,0.6116305,-0.7526764,0.015920576,-1.1843705,-0.12587373,-0.13097318,0.034491964,0.1013608,-0.1310485,-0.06874408,-0.22546473,-0.13228932,-0.32341552,-0.03031167,0.19859056,0.084474795,0.17771709,0.034709226,-0.17795987
0.09989961,-0.24130985,0.0769195,-0.340413,0.34806827,-0.034764767,-0.024523182,-0.15132737,0.16763186,-0.24539752,-0.31715906,0.43280646,-0.7453981,0.029234247,-0.66268545,0.10028558,-0.3982474,-0.5466081,-0.09273584,0.1047547,0.035438765,0.10176965,0.058518033,0.03402834,-0.034496546,0.11597977,0.09610514,0.035793707,0.22869885,0.068009056
-0.055264585,-0.18040913,-0.026677785,-0.112163596,0.1990721,0.19716363,-0.015765527,-0.04520291,-0.006207519,-0.12569094,-0.13298786,0.17169788,-0.18908073,-0.024522265,-0.27577072,-0.07055516,0.01349134,0.14336146,0.03231254,0.019493118,-0.067003265,-0.073727354,-0.06985448,-0.119793884,0.0025526844,0.029616905,0.06641606,0.019101871,-0.08286964,-0.02058216
-0.043127522,-0.85233545,0.28346664,-0.74915355,0.4597961,-0.5003642,-0.16629012,-0.83138573,0.17133196,-0.58544743,-0.7494395,0.53553236,-1.0170511,0.17660607,-0.6326139,-0.1649397,-0.559891,-1.0626985,-0.35700265,0.36565134,-0.26087302,-0.19911163,0.063218616,-0.3398303,0.16382878,-0.10763929,0.20446575,-0.12062665,-0.3081032,-0.088350505
-0.081181854,-0.11932594,0.14899966,-0.27428916,0.38070932,0.21349327,-0.22929436,-0.035446756,-0.024927814,-0.23835598,-0.31565103,0.5064943,-0.50184005,-0.083573274,-0.890389,0.06645667,-0.04753825,0.11459625,0.2118782,0.049353074,-0.100489296,-0.20133612,-0.123400785,-0.31591377,0.030994698,0.12236854,0.089661404,0.16316244,0.0594255,-0.050644048
0.055207644,-0.54597425,0.12351644,-0.4532565,0.59802115,-0.0076911086,-0.09070246,-0.60276175,0.40294045,-0.38798374,-0.7189634,0.7342897,-1.3021584,0.10128345,-1.1187812,0.0770937,-0.82423353,-1.2930514,-0.36418965,0.35363954,-0.18376516,0.051769458,0.089973085,-0.25808743,0.07252552,-0.11004224,0.20795597,-0.24978678,0.2371299,0.004196739
-0.034306966,-0.15933219,-0.04647387,-0.12285571,0.18852723,0.17730735,-0.045236036,-0.02710389,0.009858306,-0.053640377,-0.13858412,0.20880704,-0.23619449,-0.044786498,-0.37338957,0.013292684,-0.03260149,0.036002316,0.06434605,-0.040545378,-0.03393835,-0.06350252,-0.060584947,-0.13884439,0.020231884,0.030065404,-0.019986954,-0.017317321,0.0038162372,-0.00605137
-0.007318898,-0.7040232,0.2732121,-0.78632617,0.46872473,-0.49611846,-0.1968953,-0.9296057,0.32094422,-0.47329614,-0.88329196,0.7053162,-1.2033008,0.07696574,-0.93133634,0.0858611,-0.82701015,-1.4640816,-0.40711197,0.32288736,-0.19317015,0.03283485,0.07437735,-0.24814166,0.011083906,-0.15555365,0.13696356,-0.04757865,-0.067960225,-0.035879903
0.06296449,-0.28394252,0.00046484533,-0.20038801,0.22895257,0.029772684,0.023976322,-0.12229832,0.10103624,-0.1854802,-0.3253732,0.31701598,-0.48008734,-0.026952669,-0.4371629,0.07175389,-0.30684727,-0.49529943,-0.1579528,0.053294815,-0.062316008,0.094986804,-0.02688451,-0.07139592,0.035213653,-0.073953785,0.02069017,-0.094593376,0.1569996,0.0648027
0.14916494,-0.2748872,-0.17381345,-0.13733193,0.26266783,0.040163,-0.069550134,-0.28407297,0.13617255,-0.21610107,-0.33750516,0.33232206,-0.46990696,-0.0053151012,-0.5488467,0.19596133,-0.45906466,-0.7017556,-0.1391309,0.21177176,-0.11491203,0.05558852,-0.012027821,-0.25220776,0.09021818,-0.16363528,0.038793463,-0.015803292,0.063929684,-0.0068929475
0.017383406,-0.3185172,-0.120706186,-0.05776094,0.27599517,0.1910763,-0.115054,-0.17952977,0.20745374,-0.10392107,-0.25017703,0.3531165,-0.60208744,-0.0058581005,-0.45959496,-0.020490412,-0.4216534,-0.77178526,-0.12852417,0.069736704,-0.1402871,0.07318804,0.110487,0.018326502,0.10336491,-0.10231535,0.15947057,-0.2093566,0.23703885,-0.08971418
-0.10323198,-0.09062806,-0.03372363,-0.08345005,0.25982705,0.20681158,-0.074393086,-0.037958063,0.037692234,-0.06886454,-0.11582452,0.3003957,-0.3720263,-0.040967796,-0.31262675,0.08795009,-0.02227425,-0.058295738,-0.01921136,-0.02859102,-0.14149368,-0.08586412,-0.09309781,-0.14810556,0.00013804983,-0.066330455,0.03540733,-0.06438065,0.035427243,0.004586594
-0.047581818,-0.10299328,0.08814335,-0.20131852,0.35094997,0.41979828,-0.11753313,-0.052095953,0.14642213,-0.18606108,-0.24178413,0.443594,-0.5312909,0.03477673,-0.698357,-0.1919503,-0.07466596,0.11477122,0.16892949,-0.057740938,0.025679326,-0.14208043,-0.050460156,-0.11548898,-0.028317913,0.055428445,0.07162177,0.020695642,0.00080216245,-0.14377087
0.042804446,-0.110181674,0.16836852,-0.28724194,0.3802028,0.31756324,-0.18560353,-0.2133381,0.016662367,-0.23834078,-0.26012304,0.46888074,-0.64706993,0.08211417,-0.8228122,-0.02849689,-0.23179579,-0.18024015,-0.024521483,0.057719786,-0.2765968,-0.10719298,-0.03839113,-0.18801476,0.077364236,-0.029186867,0.11185337,-0.027775161,0.046309132,-0.17353429
-0.017979607,-0.6325382,0.27578336,-0.6498414,0.6847744,-0.23758103,-0.06862746,-0.742729,0.4630647,-0.6614089,-1.1844066,1.1563138,-2.079181,0.10480073,-1.6496342,0.4819903,-1.5393507,-2.5771627,-0.80912936,0.565612,-0.1651197,0.41145384,0.1393338,-0.15801907,0.04137771,-0.37305662,0.30779144,-0.25805464,0.38819772,-0.008515181
-0.020139385,-0.33711517,0.18762785,-0.34926096,0.45501024,-0.20634224,-0.11765972,-0.4441471,0.17223331,-0.4115084,-0.6216626,0.5989632,-1.0563796,0.021133611,-1.016528,0.12244364,-0.6617838,-1.187591,-0.28866932,0.21358912,-0.10393197,0.054814354,0.12442717,-0.07638513,0.06936804,-0.07913355,0.05802007,0.13146259,0.25197297,-0.04507839
-0.202621,0.10345932,0.14427379,-0.1696778,0.46897283,0.6963645,-0.208572,0.16672899,0.094856836,-0.033908006,-0.278313,0.70423985,-0.4966844,-0.16435793,-1.1055042,-0.12501857,0.39461917,1.3996472,0.5602929,-0.5072214,0.022533718,-0.2559685,-0.34943068,-0.48036832,-0.13478743,0.51346123,-0.025169883,0.12442707,-0.29313052,-0.35893333
-0.078863814,-0.14008555,0.019328637,-0.09885837,0.141318,0.18357253,-0.09072018,-0.108464465,-0.005108729,-0.11498202,-0.14218928,0.17855486,-0.2550719,-0.0033334405,-0.33695152,-0.10253007,-0.00823721,0.06559369,0.047457617,-0.0033869292,-0.024152445,-0.10126027,-0.07662206,-0.059561085,-0.007007318,0.054837726,0.06302553,-0.0009898213,-0.07285934,-0.06073515
-0.1438462,0.043839134,0.006156672,-0.03170626,0.15609893,0.31959736,-0.091371864,0.057092033,-0.0926063,-0.052842796,-0.035112854,0.2501399,-0.20451683,-0.1422615,-0.44225755,-0.076268815,0.14801167,0.4184079,0.23699284,-0.18371442,-0.059157986,-0.10173998,-0.16211474,-0.23258685,0.014280534,0.17173372,-0.024574753,0.055635545,-0.091180414,-0.07642094
-0.100631185,-0.56126785,0.061150275,-0.5713471,0.65574867,-0.39756635,-0.12372642,-0.65819955,0.2568949,-0.723563,-1.0735763,0.94491434,-1.7427672,0.035812777,-1.7058518,0.34961691,-1.2806276,-2.0322933,-0.5661378,0.5519654,0.03405162,0.26302758,0.15121852,-0.08085352,-0.07786739,-0.2288852,0.16944595,0.089107625,0.4510922,-0.038650632
0.0075261705,-0.21244766,0.032606315,-0.12942913,0.19929141,-0.038600355,-0.024061618,-0.2177431,0.03827127,-0.165748,-0.2512623,0.20391329,-0.3529107,0.044224665,-0.36568102,0.051650874,-0.2604243,-0.4803149,-0.10532838,0.07337735,-0.09988734,-0.018067744,0.012110263,-0.10127641,0.028121995,-0.045992084,0.047351956,0.08117948,-0.010125899,-0.033880636
-0.09569282,-0.27891874,0.14083338,-0.28094143,0.43531558,-0.123826675,-0.1330199,-0.36153725,0.1699908,-0.35787594,-0.5452111,0.6266772,-0.98064536,0.040164318,-1.0480251,0.11719688,-0.679851,-1.1277142,-0.31957504,0.3132034,-0.06358879,0.08832553,0.076958716,-0.047436375,-0.057025984,-0.1052111,0.091222666,0.021206848,0.276702,-0.100427225
0.11838051,-0.35944974,0.33944374,-0.7538635,0.7866252,0.3655467,-0.18301259,-0.41207972,0.18253063,-0.49808067,-0.68635607,0.97629786,-1.4583509,-0.01751402,-1.8198721,0.08355393,-0.67824334,-0.6642659,-0.07755183,0.02726311,-0.038677976,-0.16883683,-0.10653933,-0.23674428,-0.092059985,0.231554,0.22735529,-0.009447873,0.4685639,-0.12698977
0.012403074,-0.3170271,0.08287562,-0.279633,0.35321543,-0.03759824,-0.116972096,-0.25872397,0.09773734,-0.29174072,-0.41156736,0.46296597,-0.725361,-0.010192972,-0.7545887,0.09840477,-0.4978705,-0.84576946,-0.16536368,0.1908233,-0.06735921,0.030219736,0.0053172526,-0.02255376,0.052261867,-0.037597276,0.08162324,0.08039532,0.27988863,0.01376397
0.01081724,-0.28829116,-0.021613637,-0.16579759,0.32280508,0.12793827,-0.089016974,-0.18590468,0.11122633,-0.12643088,-0.26127625,0.32370526,-0.5483214,0.05861186,-0.4489955,0.014598516,-0.2667321,-0.46093217,-0.15164451,0.13154475,-0.15102063,0.16084352,-0.02809089,-0.057324436,0.10491801,-0.12185029,0.11021716,-0.25400397,0.14395837,-0.09919846
0.048661765,-0.47548425,0.0998396,-0.47243866,0.486883,-0.22581555,-0.033432044,-0.5161013,0.31741452,-0.36406964,-0.61238194,0.5209962,-0.95956516,0.04878572,-0.77870756,0.22463672,-0.63359696,-1.2077255,-0.42842525,0.17979684,-0.072554685,0.22095358,0.06964116,-0.1233242,0.052007113,-0.14250305,0.14219631,-0.027509838,0.036049105,0.0060660876
0.00968549,-0.25521588,0.16573699,-0.4907403,0.4255715,-0.051506504,-0.13267934,-0.4786285,0.07065978,-0.33778837,-0.4945966,0.64305943,-1.0012609,0.07163134,-1.1187667,0.092510305,-0.62020355,-0.77318513,-0.22548415,0.17690784,-0.14436603,-0.05882339,0.028141344,-0.21803406,-0.016823232,-0.047762573,0.11396634,0.040479586,0.1107304,-0.093478896
-0.17314118,-0.07056113,0.06999435,-0.34004262,0.41272813,0.31511995,-0.25242028,-0.0050407634,-0.054063853,-0.13909918,-0.35469833,0.60314876,-0.5577115,-0.21288666,-1.154565,0.04787416,0.023582846,0.4144336,0.22265399,-0.22127241,-0.08832753,-0.14918658,-0.24782114,-0.40446618,-0.06002563,0.23478746,0.09608543,0.12503664,0.038417984,-0.18494914
0.023193004,-0.31210834,-0.08265824,-0.20923024,0.3042751,-0.09739892,-0.07055469,-0.25079367,0.11375539,-0.33654037,-0.4691221,0.36843392,-0.6328554,0.025745746,-0.5234789,0.12107425,-0.49589652,-0.82435185,-0.31080252,0.3279106,-0.08382213,0.2056333,0.04494425,-0.027634794,0.03647092,-0.22063717,0.11288848,-0.15521191,0.2044077,0.04068242
-0.15688719,0.015606517,-0.055236854,-0.0113191325,0.24970296,0.258393,-0.07836449,-0.006162433,-0.14499643,-0.07419983,-0.13659316,0.25626084,-0.12977725,-0.17648827,-0.38773862,-0.032907497,0.0043070945,0.26612118,0.15948871,-0.06418369,0.063912466,-0.12723921,-0.17641619,-0.22370344,-0.029737908,0.10898372,-0.002698876,0.3554834,-0.19627467,-0.12757371
-0.107333794,-0.885647,0.43394783,-0.98346674,0.93583715,-0.557467,-0.13371228,-1.1372128,0.63463104,-0.6740948,-1.2776918,1.2647711,-2.2677195,0.17827104,-1.741482,0.2172296,-1.5045602,-2.523164,-0.7184724,0.49866387,-0.11453065,0.23425993,0.16947421,-0.1485425,-0.0180756,-0.12600219,0.20235404,-0.048818793,0.3468487,-0.04576225
-0.07301716,-0.3160256,0.08386279,-0.26802912,0.5127402,-0.111373305,-0.08514958,-0.41703263,0.13023058,-0.4023591,-0.58582604,0.5709476,-0.91439354,-0.06342989,-0.9793217,0.11566224,-0.6831057,-1.0128088,-0.20175114,0.30869815,0.013839413,0.01239899,0.0661601,-0.13832326,-0.1050652,-0.022759745,0.070725024,0.1500987,0.26584217,0.0078075808
-0.06528125,-0.30111718,0.004561995,-0.18697254,0.21866865,-0.08074698,-0.0265766,-0.33096454,-0.07599916,-0.24653248,-0.19156675,0.15984099,-0.20025262,-0.02361911,-0.145853,-0.053941555,-0.22416605,-0.27876228,-0.11929693,0.09973897,-0.080920115,-0.0480436,0.023654044,-0.14211208,0.011202489,-0.05727283,0.08982302,0.13779195,-0.096853904,-0.05873795
0.03842326,-0.4316293,0.2451737,-0.3409728,0.63165545,-0.08613218,-0.11679691,-0.50194424,0.25546712,-0.45861563,-0.74739337,0.87040377,-1.3444096,0.17494239,-1.2593131,0.28109652,-0.9978315,-1.6277107,-0.47097906,0.29535958,-0.14735219,0.14673433,0.11216392,-0.10273756,-0.023279361,-0.13127568,0.15386057,-0.07382322,0.40641513,-0.13145728
-0.04831535,-0.59364295,0.19946207,-0.60543203,0.55916476,-0.18197805,-0.13766053,-0.6707756,0.20974752,-0.46588522,-0.5561502,0.58617014,-1.0847462,0.16593961,-0.90786725,-0.11555412,-0.5746166,-0.9796887,-0.28406373,0.3098643,-0.1016033,-0.031499974,0.08051813,-0.14847377,-0.004343135,0.0626157,0.25600824,0.0068301726,-0.035084665,-0.14644223
-0.11254635,-0.26837057,-0.01665419,-0.22939879,0.2798203,0.0119173,-0.06512421,-0.18937185,0.0023543928,-0.2153696,-0.23961174,0.30185622,-0.3666058,-0.059664488,-0.39701414,0.0059251683,-0.11521561,-0.12907587,-0.012234099,0.025619632,-0.032250676,-0.09911632,-0.0638801,-0.18478633,-0.013928926,0.10425179,0.1050251,0.13495049,-0.019627899,-0.01647129
-0.059355956,-0.23720224,0.10269551,-0.35634825,0.48153168,0.027311992,-0.14972399,-0.316434,-0.029006485,-0.27454424,-0.32714736,0.6216876,-0.80734056,-0.032891307,-0.98117316,-0.0015244049,-0.44407877,-0.53268653,-0.08625904,0.09277718,-0.09507684,-0.13741374,-0.06638755,-0.14432037,-0.031308115,0.014192497,0.13387851,0.17541927,0.21670991,-0.17027451
-0.041985933,-0.11829521,0.005558634,-0.11037963,0.21309045,0.20403801,-0.068271965,0.029535994,0.08360912,-0.029869504,-0.15512453,0.23637356,-0.29452565,-0.052395657,-0.38212803,0.042881474,-0.013897168,0.059303235,0.07694597,-0.05327773,-0.043097083,-0.008055672,-0.116655275,-0.2153806,0.009765484,0.011499641,0.048125483,-0.052191436,-0.05949186,-0.016425736
0.06491806,-0.26003867,-0.07768541,-0.23430352,0.29265285,-0.030254696,-0.0695881,-0.31542397,0.21379618,-0.2519891,-0.4481069,0.41494417,-0.6833429,0.0044067567,-0.6779095,0.20752063,-0.4996797,-0.84021616,-0.21341208,0.3241523,-0.11624108,0.049527124,-0.0042307037,-0.2676114,0.05392143,-0.17043144,0.14054823,-0.06533777,0.06574779,-0.0026606917
-0.07569161,-0.6850411,0.32781762,-0.7311711,0.7644728,-0.3157022,-0.22508204,-1.0078205,0.3704322,-0.58475345,-0.98889995,0.8226958,-1.5501425,0.06235725,-1.2956179,0.19151789,-1.0709885,-1.7001982,-0.4565537,0.34696135,-0.1281564,0.046530537,0.006094607,-0.21630134,-0.08858304,-0.03923727,0.25384516,-0.08591546,0.17877482,-0.114946626
-0.22241561,-0.05390463,-0.09062695,0.037043422,0.25038472,0.13235927,-0.09671485,-0.051550355,-0.07965792,-0.07388285,-0.26551133,0.32910365,-0.13359466,-0.21132658,-0.47408876,0.07259085,0.004229018,0.118695766,0.123573534,-0.038365383,-0.0012856987,-0.09979052,-0.18024422,-0.3100672,-0.08557318,0.1279722,-0.03612119,0.2596691,-0.1493089,-0.03490557
-0.01688536,-0.47728795,-0.035155192,-0.34556475,0.43089947,-0.18438245,-0.14846581,-0.5834465,0.33890143,-0.46354157,-0.80761945,0.618216,-1.2529889,0.04130455,-1.0391237,0.24195789,-0.8921442,-1.6337185,-0.54351985,0.48108137,-0.1454019,0.15169823,0.077938996,-0.24521229,0.09345483,-0.30265996,0.15010458,-0.14965995,0.08369387,-0.00055981986
0.004704929,-0.3441335,-0.07509281,-0.29608747,0.45104906,-0.047966316,-0.15333863,-0.4036381,0.1470921,-0.3580377,-0.68697214,0.55750275,-1.0162805,-0.04959744,-1.0753738,0.23479056,-0.74236125,-1.2201461,-0.36162436,0.40390265,-0.08609819,0.09823969,0.04843317,-0.28925318,0.004223512,-0.2081759,0.13993825,-0.0032532183,0.20840931,0.016083943
0.009519063,-0.07421932,0.089746736,-0.30729774,0.41202933,0.1928398,-0.11852956,-0.08267641,0.15663275,-0.24684763,-0.29912496,0.45482793,-0.6403985,0.014760228,-0.8513898,-0.0058530373,-0.19074531,-0.12117923,0.003434332,0.017284725,-0.05041617,-0.053279705,-0.04940435,-0.038675513,-0.024752164,-0.0074369945,0.122073255,-0.07830835,0.11714673,-0.10196895
-0.11573202,-0.7948374,0.26563817,-0.8765192,0.88284117,-0.5456417,-0.12993209,-0.9247673,0.47273263,-0.82799447,-1.470329,1.273226,-2.367544,0.13293424,-2.0387664,0.37799203,-1.5727218,-2.6762555,-0.7954723,0.6624609,-6.210874e-05,0.30596626,0.21213038,-0.12045047,-0.07129404,-0.26996616,0.23379143,-0.055517998,0.54400474,0.019587347
-0.073907465,-0.12746198,-0.04042851,-0.06516004,0.12884477,0.16732849,-0.025676996,-0.058200885,-0.17129016,-0.039268233,-0.024153545,0.16299577,-0.17898962,-0.10998375,-0.22728808,-0.078744136,0.036317945,0.0953717,0.09057325,-0.019953934,-0.12033126,-0.08966172,-0.06912552,-0.11891653,0.054281678,0.04201176,0.07460479,0.056664705,-0.049627755,-0.0050850003
-0.040481575,-0.15665598,-0.08863429,-0.06793612,0.18406822,0.09140928,-0.036042295,0.037331916,0.006922231,-0.11014383,-0.13182268,0.18126565,-0.16929023,-0.08740795,-0.2246759,-0.08546534,-0.02936115,0.014521684,0.020678625,0.008934036,-0.040669285,-0.05573321,-0.035674885,-0.099640876,-0.0073632575,0.060305126,0.050319973,0.14924972,-0.036853757,-0.018363247
-0.16704585,-0.0751342,-0.113617085,-0.010401895,0.2924016,0.41217583,-0.13259846,-0.018134955,-0.1364325,-0.045125663,-0.1445989,0.34393203,-0.21272568,-0.12987573,-0.54470664,-0.11176526,0.13033001,0.5531374,0.34925592,-0.14679213,-0.04675931,-0.28243205,-0.12732904,-0.3915992,-0.022338439,0.19119504,-0.054442633,0.18846552,-0.27052206,-0.114553355
